城市	日期	污染指数	首要污染物	空气质量级别	空气质量状况	年	月	日 
兰州	2005-12-28	184	可吸入颗粒物	Ⅲ2	轻度污染	2005	12	28
兰州	2005-12-29	375	可吸入颗粒物	Ⅴ	重污染	2005	12	29
兰州	2005-12-30	375	可吸入颗粒物	Ⅴ	重污染	2005	12	30
兰州	2005-12-31	246	可吸入颗粒物	Ⅳ1	中度污染	2005	12	31
兰州	2006-1-1	84	可吸入颗粒物	Ⅱ	良	2006	1	1
兰州	2006-1-2	135	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	2
兰州	2006-1-3	191	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	3
兰州	2006-1-4	54	二氧化硫	Ⅱ	良	2006	1	4
兰州	2006-1-5	54	二氧化硫	Ⅱ	良	2006	1	5
兰州	2006-1-6	63	可吸入颗粒物	Ⅱ	良	2006	1	6
兰州	2006-1-7	116	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	7
兰州	2006-1-8	89	可吸入颗粒物	Ⅱ	良	2006	1	8
兰州	2006-1-9	313	可吸入颗粒物	Ⅴ	重污染	2006	1	9
兰州	2006-1-10	430	可吸入颗粒物	Ⅴ	重污染	2006	1	10
兰州	2006-1-11	500	可吸入颗粒物	Ⅴ	重污染	2006	1	11
兰州	2006-1-12	375	可吸入颗粒物	Ⅴ	重污染	2006	1	12
兰州	2006-1-13	75	可吸入颗粒物	Ⅱ	良	2006	1	13
兰州	2006-1-14	120	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	14
兰州	2006-1-15	91	可吸入颗粒物	Ⅱ	良	2006	1	15
兰州	2006-1-16	166	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	16
兰州	2006-1-17	110	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	17
兰州	2006-1-18	155	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	18
兰州	2006-1-19	139	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	19
兰州	2006-1-20	88	可吸入颗粒物	Ⅱ	良	2006	1	20
兰州	2006-1-21	106	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	21
兰州	2006-1-22	355	可吸入颗粒物	Ⅴ	重污染	2006	1	22
兰州	2006-1-23	334	可吸入颗粒物	Ⅴ	重污染	2006	1	23
兰州	2006-1-24	117	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	24
兰州	2006-1-25	111	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	25
兰州	2006-1-26	165	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	26
兰州	2006-1-27	184	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	27
兰州	2006-1-28	166	可吸入颗粒物	Ⅲ2	轻度污染	2006	1	28
兰州	2006-1-29	111	可吸入颗粒物	Ⅲ1	轻微污染	2006	1	29
兰州	2006-1-30	70	可吸入颗粒物	Ⅱ	良	2006	1	30
兰州	2006-1-31	90	可吸入颗粒物	Ⅱ	良	2006	1	31
兰州	2006-2-1	101	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	1
兰州	2006-2-2	86	可吸入颗粒物	Ⅱ	良	2006	2	2
兰州	2006-2-3	83	可吸入颗粒物	Ⅱ	良	2006	2	3
兰州	2006-2-4	116	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	4
兰州	2006-2-5	120	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	5
兰州	2006-2-6	109	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	6
兰州	2006-2-7	106	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	7
兰州	2006-2-8	173	可吸入颗粒物	Ⅲ2	轻度污染	2006	2	8
兰州	2006-2-9	61	二氧化硫	Ⅱ	良	2006	2	9
兰州	2006-2-10	121	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	10
兰州	2006-2-11	235	可吸入颗粒物	Ⅳ1	中度污染	2006	2	11
兰州	2006-2-12	338	可吸入颗粒物	Ⅴ	重污染	2006	2	12
兰州	2006-2-13	414	可吸入颗粒物	Ⅴ	重污染	2006	2	13
兰州	2006-2-14	88	可吸入颗粒物	Ⅱ	良	2006	2	14
兰州	2006-2-15	40	--	Ⅰ	优	2006	2	15
兰州	2006-2-16	46	--	Ⅰ	优	2006	2	16
兰州	2006-2-17	124	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	17
兰州	2006-2-18	135	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	18
兰州	2006-2-19	150	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	19
兰州	2006-2-20	126	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	20
兰州	2006-2-21	183	可吸入颗粒物	Ⅲ2	轻度污染	2006	2	21
兰州	2006-2-22	43	--	Ⅰ	优	2006	2	22
兰州	2006-2-23	85	可吸入颗粒物	Ⅱ	良	2006	2	23
兰州	2006-2-24	95	可吸入颗粒物	Ⅱ	良	2006	2	24
兰州	2006-2-25	88	可吸入颗粒物	Ⅱ	良	2006	2	25
兰州	2006-2-26	87	可吸入颗粒物	Ⅱ	良	2006	2	26
兰州	2006-2-27	92	可吸入颗粒物	Ⅱ	良	2006	2	27
兰州	2006-2-28	117	可吸入颗粒物	Ⅲ1	轻微污染	2006	2	28
兰州	2006-3-1	156	可吸入颗粒物	Ⅲ2	轻度污染	2006	3	1
兰州	2006-3-2	111	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	2
兰州	2006-3-3	108	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	3
兰州	2006-3-4	456	可吸入颗粒物	Ⅴ	重污染	2006	3	4
兰州	2006-3-5	240	可吸入颗粒物	Ⅳ1	中度污染	2006	3	5
兰州	2006-3-6	113	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	6
兰州	2006-3-7	126	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	7
兰州	2006-3-8	95	可吸入颗粒物	Ⅱ	良	2006	3	8
兰州	2006-3-9	108	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	9
兰州	2006-3-10	500	可吸入颗粒物	Ⅴ	重污染	2006	3	10
兰州	2006-3-11	432	可吸入颗粒物	Ⅴ	重污染	2006	3	11
兰州	2006-3-12	124	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	12
兰州	2006-3-13	92	可吸入颗粒物	Ⅱ	良	2006	3	13
兰州	2006-3-14	79	可吸入颗粒物	Ⅱ	良	2006	3	14
兰州	2006-3-15	95	可吸入颗粒物	Ⅱ	良	2006	3	15
兰州	2006-3-16	119	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	16
兰州	2006-3-17	500	可吸入颗粒物	Ⅴ	重污染	2006	3	17
兰州	2006-3-18	500	可吸入颗粒物	Ⅴ	重污染	2006	3	18
兰州	2006-3-19	500	可吸入颗粒物	Ⅴ	重污染	2006	3	19
兰州	2006-3-20	363	可吸入颗粒物	Ⅴ	重污染	2006	3	20
兰州	2006-3-21	178	可吸入颗粒物	Ⅲ2	轻度污染	2006	3	21
兰州	2006-3-22	133	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	22
兰州	2006-3-23	102	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	23
兰州	2006-3-24	175	可吸入颗粒物	Ⅲ2	轻度污染	2006	3	24
兰州	2006-3-25	135	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	25
兰州	2006-3-26	485	可吸入颗粒物	Ⅴ	重污染	2006	3	26
兰州	2006-3-27	149	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	27
兰州	2006-3-28	145	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	28
兰州	2006-3-29	121	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	29
兰州	2006-3-30	118	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	30
兰州	2006-3-31	132	可吸入颗粒物	Ⅲ1	轻微污染	2006	3	31
兰州	2006-4-1	410	可吸入颗粒物	Ⅴ	重污染	2006	4	1
兰州	2006-4-2	140	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	2
兰州	2006-4-3	121	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	3
兰州	2006-4-4	79	可吸入颗粒物	Ⅱ	良	2006	4	4
兰州	2006-4-5	65	可吸入颗粒物	Ⅱ	良	2006	4	5
兰州	2006-4-6	66	可吸入颗粒物	Ⅱ	良	2006	4	6
兰州	2006-4-7	116	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	7
兰州	2006-4-8	118	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	8
兰州	2006-4-9	98	可吸入颗粒物	Ⅱ	良	2006	4	9
兰州	2006-4-10	114	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	10
兰州	2006-4-11	500	可吸入颗粒物	Ⅴ	重污染	2006	4	11
兰州	2006-4-12	91	可吸入颗粒物	Ⅱ	良	2006	4	12
兰州	2006-4-13	106	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	13
兰州	2006-4-14	117	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	14
兰州	2006-4-15	218	可吸入颗粒物	Ⅳ1	中度污染	2006	4	15
兰州	2006-4-16	171	可吸入颗粒物	Ⅲ2	轻度污染	2006	4	16
兰州	2006-4-17	305	可吸入颗粒物	Ⅴ	重污染	2006	4	17
兰州	2006-4-18	408	可吸入颗粒物	Ⅴ	重污染	2006	4	18
兰州	2006-4-19	318	可吸入颗粒物	Ⅴ	重污染	2006	4	19
兰州	2006-4-20	161	可吸入颗粒物	Ⅲ2	轻度污染	2006	4	20
兰州	2006-4-21	156	可吸入颗粒物	Ⅲ2	轻度污染	2006	4	21
兰州	2006-4-22	141	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	22
兰州	2006-4-23	140	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	23
兰州	2006-4-24	126	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	24
兰州	2006-4-25	179	可吸入颗粒物	Ⅲ2	轻度污染	2006	4	25
兰州	2006-4-26	83	可吸入颗粒物	Ⅱ	良	2006	4	26
兰州	2006-4-27	70	可吸入颗粒物	Ⅱ	良	2006	4	27
兰州	2006-4-28	94	可吸入颗粒物	Ⅱ	良	2006	4	28
兰州	2006-4-29	127	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	29
兰州	2006-4-30	122	可吸入颗粒物	Ⅲ1	轻微污染	2006	4	30
兰州	2006-5-1	149	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	1
兰州	2006-5-2	121	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	2
兰州	2006-5-3	117	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	3
兰州	2006-5-4	71	可吸入颗粒物	Ⅱ	良	2006	5	4
兰州	2006-5-5	89	可吸入颗粒物	Ⅱ	良	2006	5	5
兰州	2006-5-6	96	可吸入颗粒物	Ⅱ	良	2006	5	6
兰州	2006-5-7	97	可吸入颗粒物	Ⅱ	良	2006	5	7
兰州	2006-5-8	131	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	8
兰州	2006-5-9	85	可吸入颗粒物	Ⅱ	良	2006	5	9
兰州	2006-5-10	36	--	Ⅰ	优	2006	5	10
兰州	2006-5-11	68	可吸入颗粒物	Ⅱ	良	2006	5	11
兰州	2006-5-12	62	可吸入颗粒物	Ⅱ	良	2006	5	12
兰州	2006-5-13	62	可吸入颗粒物	Ⅱ	良	2006	5	13
兰州	2006-5-14	73	可吸入颗粒物	Ⅱ	良	2006	5	14
兰州	2006-5-15	85	可吸入颗粒物	Ⅱ	良	2006	5	15
兰州	2006-5-16	118	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	16
兰州	2006-5-17	124	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	17
兰州	2006-5-18	110	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	18
兰州	2006-5-19	88	可吸入颗粒物	Ⅱ	良	2006	5	19
兰州	2006-5-20	124	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	20
兰州	2006-5-21	60	可吸入颗粒物	Ⅱ	良	2006	5	21
兰州	2006-5-22	73	可吸入颗粒物	Ⅱ	良	2006	5	22
兰州	2006-5-23	78	可吸入颗粒物	Ⅱ	良	2006	5	23
兰州	2006-5-24	80	可吸入颗粒物	Ⅱ	良	2006	5	24
兰州	2006-5-25	135	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	25
兰州	2006-5-26	151	可吸入颗粒物	Ⅲ2	轻度污染	2006	5	26
兰州	2006-5-27	97	可吸入颗粒物	Ⅱ	良	2006	5	27
兰州	2006-5-28	77	可吸入颗粒物	Ⅱ	良	2006	5	28
兰州	2006-5-29	58	可吸入颗粒物	Ⅱ	良	2006	5	29
兰州	2006-5-30	68	可吸入颗粒物	Ⅱ	良	2006	5	30
兰州	2006-5-31	110	可吸入颗粒物	Ⅲ1	轻微污染	2006	5	31
兰州	2006-6-1	76	可吸入颗粒物	Ⅱ	良	2006	6	1
兰州	2006-6-2	140	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	2
兰州	2006-6-3	98	可吸入颗粒物	Ⅱ	良	2006	6	3
兰州	2006-6-4	70	可吸入颗粒物	Ⅱ	良	2006	6	4
兰州	2006-6-5	61	可吸入颗粒物	Ⅱ	良	2006	6	5
兰州	2006-6-6	82	可吸入颗粒物	Ⅱ	良	2006	6	6
兰州	2006-6-7	118	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	7
兰州	2006-6-8	88	可吸入颗粒物	Ⅱ	良	2006	6	8
兰州	2006-6-9	87	可吸入颗粒物	Ⅱ	良	2006	6	9
兰州	2006-6-10	93	可吸入颗粒物	Ⅱ	良	2006	6	10
兰州	2006-6-11	99	可吸入颗粒物	Ⅱ	良	2006	6	11
兰州	2006-6-12	67	可吸入颗粒物	Ⅱ	良	2006	6	12
兰州	2006-6-13	153	可吸入颗粒物	Ⅲ2	轻度污染	2006	6	13
兰州	2006-6-14	94	可吸入颗粒物	Ⅱ	良	2006	6	14
兰州	2006-6-15	106	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	15
兰州	2006-6-16	100	可吸入颗粒物	Ⅱ	良	2006	6	16
兰州	2006-6-17	109	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	17
兰州	2006-6-18	166	可吸入颗粒物	Ⅲ2	轻度污染	2006	6	18
兰州	2006-6-19	70	可吸入颗粒物	Ⅱ	良	2006	6	19
兰州	2006-6-20	44	--	Ⅰ	优	2006	6	20
兰州	2006-6-21	70	可吸入颗粒物	Ⅱ	良	2006	6	21
兰州	2006-6-22	65	可吸入颗粒物	Ⅱ	良	2006	6	22
兰州	2006-6-23	94	可吸入颗粒物	Ⅱ	良	2006	6	23
兰州	2006-6-24	111	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	24
兰州	2006-6-25	102	可吸入颗粒物	Ⅲ1	轻微污染	2006	6	25
兰州	2006-6-26	75	可吸入颗粒物	Ⅱ	良	2006	6	26
兰州	2006-6-27	91	可吸入颗粒物	Ⅱ	良	2006	6	27
兰州	2006-6-28	76	可吸入颗粒物	Ⅱ	良	2006	6	28
兰州	2006-6-29	90	可吸入颗粒物	Ⅱ	良	2006	6	29
兰州	2006-6-30	71	可吸入颗粒物	Ⅱ	良	2006	6	30
兰州	2006-7-1	85	可吸入颗粒物	Ⅱ	良	2006	7	1
兰州	2006-7-2	88	可吸入颗粒物	Ⅱ	良	2006	7	2
兰州	2006-7-3	77	可吸入颗粒物	Ⅱ	良	2006	7	3
兰州	2006-7-4	89	可吸入颗粒物	Ⅱ	良	2006	7	4
兰州	2006-7-5	75	可吸入颗粒物	Ⅱ	良	2006	7	5
兰州	2006-7-6	84	可吸入颗粒物	Ⅱ	良	2006	7	6
兰州	2006-7-7	84	可吸入颗粒物	Ⅱ	良	2006	7	7
兰州	2006-7-8	78	可吸入颗粒物	Ⅱ	良	2006	7	8
兰州	2006-7-9	61	可吸入颗粒物	Ⅱ	良	2006	7	9
兰州	2006-7-10	64	可吸入颗粒物	Ⅱ	良	2006	7	10
兰州	2006-7-11	78	可吸入颗粒物	Ⅱ	良	2006	7	11
兰州	2006-7-12	83	可吸入颗粒物	Ⅱ	良	2006	7	12
兰州	2006-7-13	85	可吸入颗粒物	Ⅱ	良	2006	7	13
兰州	2006-7-14	87	可吸入颗粒物	Ⅱ	良	2006	7	14
兰州	2006-7-15	71	可吸入颗粒物	Ⅱ	良	2006	7	15
兰州	2006-7-16	65	可吸入颗粒物	Ⅱ	良	2006	7	16
兰州	2006-7-17	69	可吸入颗粒物	Ⅱ	良	2006	7	17
兰州	2006-7-18	76	可吸入颗粒物	Ⅱ	良	2006	7	18
兰州	2006-7-19	64	可吸入颗粒物	Ⅱ	良	2006	7	19
兰州	2006-7-20	67	二氧化硫	Ⅱ	良	2006	7	20
兰州	2006-7-21	58	二氧化硫	Ⅱ	良	2006	7	21
兰州	2006-7-22	57	二氧化硫	Ⅱ	良	2006	7	22
兰州	2006-7-23	78	可吸入颗粒物	Ⅱ	良	2006	7	23
兰州	2006-7-24	69	可吸入颗粒物	Ⅱ	良	2006	7	24
兰州	2006-7-25	80	可吸入颗粒物	Ⅱ	良	2006	7	25
兰州	2006-7-26	89	可吸入颗粒物	Ⅱ	良	2006	7	26
兰州	2006-7-27	81	可吸入颗粒物	Ⅱ	良	2006	7	27
兰州	2006-7-28	79	可吸入颗粒物	Ⅱ	良	2006	7	28
兰州	2006-7-29	94	可吸入颗粒物	Ⅱ	良	2006	7	29
兰州	2006-7-30	130	可吸入颗粒物	Ⅲ1	轻微污染	2006	7	30
兰州	2006-7-31	121	可吸入颗粒物	Ⅲ1	轻微污染	2006	7	31
兰州	2006-8-1	80	可吸入颗粒物	Ⅱ	良	2006	8	1
兰州	2006-8-2	95	可吸入颗粒物	Ⅱ	良	2006	8	2
兰州	2006-8-3	71	可吸入颗粒物	Ⅱ	良	2006	8	3
兰州	2006-8-4	79	可吸入颗粒物	Ⅱ	良	2006	8	4
兰州	2006-8-5	85	可吸入颗粒物	Ⅱ	良	2006	8	5
兰州	2006-8-6	81	可吸入颗粒物	Ⅱ	良	2006	8	6
兰州	2006-8-7	85	可吸入颗粒物	Ⅱ	良	2006	8	7
兰州	2006-8-8	132	可吸入颗粒物	Ⅲ1	轻微污染	2006	8	8
兰州	2006-8-9	89	可吸入颗粒物	Ⅱ	良	2006	8	9
兰州	2006-8-10	89	可吸入颗粒物	Ⅱ	良	2006	8	10
兰州	2006-8-11	98	可吸入颗粒物	Ⅱ	良	2006	8	11
兰州	2006-8-12	80	可吸入颗粒物	Ⅱ	良	2006	8	12
兰州	2006-8-13	78	可吸入颗粒物	Ⅱ	良	2006	8	13
兰州	2006-8-14	99	可吸入颗粒物	Ⅱ	良	2006	8	14
兰州	2006-8-15	94	可吸入颗粒物	Ⅱ	良	2006	8	16
兰州	2006-8-16	74	可吸入颗粒物	Ⅱ	良	2006	8	15
兰州	2006-8-17	80	可吸入颗粒物	Ⅱ	良	2006	8	17
兰州	2006-8-18	125	可吸入颗粒物	Ⅲ1	轻微污染	2006	8	18
兰州	2006-8-19	82	可吸入颗粒物	Ⅱ	良	2006	8	19
兰州	2006-8-20	74	可吸入颗粒物	Ⅱ	良	2006	8	20
兰州	2006-8-21	55	可吸入颗粒物	Ⅱ	良	2006	8	21
兰州	2006-8-22	66	可吸入颗粒物	Ⅱ	良	2006	8	22
兰州	2006-8-23	60	可吸入颗粒物	Ⅱ	良	2006	8	23
兰州	2006-8-24	63	可吸入颗粒物	Ⅱ	良	2006	8	24
兰州	2006-8-25	64	可吸入颗粒物	Ⅱ	良	2006	8	25
兰州	2006-8-26	78	可吸入颗粒物	Ⅱ	良	2006	8	26
兰州	2006-8-27	75	可吸入颗粒物	Ⅱ	良	2006	8	27
兰州	2006-8-28	96	可吸入颗粒物	Ⅱ	良	2006	8	28
兰州	2006-8-29	87	可吸入颗粒物	Ⅱ	良	2006	8	29
兰州	2006-8-30	69	可吸入颗粒物	Ⅱ	良	2006	8	30
兰州	2006-8-31	79	可吸入颗粒物	Ⅱ	良	2006	8	31
兰州	2006-9-1	56	可吸入颗粒物	Ⅱ	良	2006	9	1
兰州	2006-9-2	100	可吸入颗粒物	Ⅱ	良	2006	9	2
兰州	2006-9-3	62	可吸入颗粒物	Ⅱ	良	2006	9	3
兰州	2006-9-4	183	可吸入颗粒物	Ⅲ2	轻度污染	2006	9	4
兰州	2006-9-5	51	二氧化硫	Ⅱ	良	2006	9	5
兰州	2006-9-6	77	可吸入颗粒物	Ⅱ	良	2006	9	6
兰州	2006-9-7	100	可吸入颗粒物	Ⅱ	良	2006	9	7
兰州	2006-9-8	99	可吸入颗粒物	Ⅱ	良	2006	9	8
兰州	2006-9-9	94	可吸入颗粒物	Ⅱ	良	2006	9	9
兰州	2006-9-10	97	可吸入颗粒物	Ⅱ	良	2006	9	10
兰州	2006-9-11	74	可吸入颗粒物	Ⅱ	良	2006	9	11
兰州	2006-9-12	84	可吸入颗粒物	Ⅱ	良	2006	9	12
兰州	2006-9-13	72	可吸入颗粒物	Ⅱ	良	2006	9	13
兰州	2006-9-14	81	可吸入颗粒物	Ⅱ	良	2006	9	14
兰州	2006-9-15	88	可吸入颗粒物	Ⅱ	良	2006	9	15
兰州	2006-9-16	79	可吸入颗粒物	Ⅱ	良	2006	9	16
兰州	2006-9-17	69	可吸入颗粒物	Ⅱ	良	2006	9	17
兰州	2006-9-18	96	可吸入颗粒物	Ⅱ	良	2006	9	18
兰州	2006-9-19	91	可吸入颗粒物	Ⅱ	良	2006	9	19
兰州	2006-9-20	87	可吸入颗粒物	Ⅱ	良	2006	9	20
兰州	2006-9-21	87	可吸入颗粒物	Ⅱ	良	2006	9	21
兰州	2006-9-22	77	可吸入颗粒物	Ⅱ	良	2006	9	22
兰州	2006-9-23	58	可吸入颗粒物	Ⅱ	良	2006	9	23
兰州	2006-9-24	50	--	Ⅰ	优	2006	9	24
兰州	2006-9-25	57	可吸入颗粒物	Ⅱ	良	2006	9	25
兰州	2006-9-26	51	可吸入颗粒物	Ⅱ	良	2006	9	26
兰州	2006-9-27	56	可吸入颗粒物	Ⅱ	良	2006	9	27
兰州	2006-9-28	75	可吸入颗粒物	Ⅱ	良	2006	9	28
兰州	2006-9-29	75	可吸入颗粒物	Ⅱ	良	2006	9	29
兰州	2006-9-30	78	可吸入颗粒物	Ⅱ	良	2006	9	30
兰州	2006-10-1	123	可吸入颗粒物	Ⅲ1	轻微污染	2006	10	1
兰州	2006-10-2	80	可吸入颗粒物	Ⅱ	良	2006	10	2
兰州	2006-10-3	60	可吸入颗粒物	Ⅱ	良	2006	10	3
兰州	2006-10-4	79	可吸入颗粒物	Ⅱ	良	2006	10	4
兰州	2006-10-5	119	可吸入颗粒物	Ⅲ1	轻微污染	2006	10	5
兰州	2006-10-6	109	可吸入颗粒物	Ⅲ1	轻微污染	2006	10	6
兰州	2006-10-7	243	可吸入颗粒物	Ⅳ1	中度污染	2006	10	7
兰州	2006-10-8	100	可吸入颗粒物	Ⅱ	良	2006	10	8
兰州	2006-10-9	106	可吸入颗粒物	Ⅲ1	轻微污染	2006	10	9
兰州	2006-10-10	95	可吸入颗粒物	Ⅱ	良	2006	10	10
兰州	2006-10-11	98	可吸入颗粒物	Ⅱ	良	2006	10	11
兰州	2006-10-12	91	可吸入颗粒物	Ⅱ	良	2006	10	12
兰州	2006-10-13	94	可吸入颗粒物	Ⅱ	良	2006	10	13
兰州	2006-10-14	95	可吸入颗粒物	Ⅱ	良	2006	10	14
兰州	2006-10-15	90	可吸入颗粒物	Ⅱ	良	2006	10	15
兰州	2006-10-16	83	可吸入颗粒物	Ⅱ	良	2006	10	16
兰州	2006-10-17	74	可吸入颗粒物	Ⅱ	良	2006	10	17
兰州	2006-10-18	82	可吸入颗粒物	Ⅱ	良	2006	10	18
兰州	2006-10-19	84	可吸入颗粒物	Ⅱ	良	2006	10	19
兰州	2006-10-20	100	可吸入颗粒物	Ⅱ	良	2006	10	20
兰州	2006-10-21	76	可吸入颗粒物	Ⅱ	良	2006	10	21
兰州	2006-10-22	88	可吸入颗粒物	Ⅱ	良	2006	10	22
兰州	2006-10-23	89	可吸入颗粒物	Ⅱ	良	2006	10	23
兰州	2006-10-24	78	可吸入颗粒物	Ⅱ	良	2006	10	24
兰州	2006-10-25	87	可吸入颗粒物	Ⅱ	良	2006	10	25
兰州	2006-10-26	98	可吸入颗粒物	Ⅱ	良	2006	10	26
兰州	2006-10-27	77	可吸入颗粒物	Ⅱ	良	2006	10	27
兰州	2006-10-28	95	可吸入颗粒物	Ⅱ	良	2006	10	28
兰州	2006-10-29	91	可吸入颗粒物	Ⅱ	良	2006	10	29
兰州	2006-10-30	65	可吸入颗粒物	Ⅱ	良	2006	10	30
兰州	2006-10-31	75	可吸入颗粒物	Ⅱ	良	2006	10	31
